2.39;0.711807; 2.63777
2.395;0.712966; 2.64222
2.405;0.71529; 2.65113
2.41;0.716455; 2.65558
2.415;0.717623; 2.66002
2.42;0.718792; 2.66447
2.425;0.719963; 2.66892
2.43;0.721136; 2.67337
2.435;0.722311; 2.67781
2.44;0.723488; 2.68226
2.445;0.724667; 2.6867
2.455;0.72703; 2.69558
2.46;0.728215; 2.70002
2.465;0.729402; 2.70446
2.47;0.730591; 2.7089
2.475;0.731781; 2.71334
2.48;0.732974; 2.71778
2.485;0.734168; 2.72221
2.49;0.735365; 2.72665
2.495;0.736563; 2.73108
2.505;0.738966; 2.73995
2.51;0.74017; 2.74438
2.515;0.741377; 2.74881
2.52;0.742585; 2.75324
2.525;0.743795; 2.75767
2.53;0.745007; 2.7621
2.535;0.746221; 2.76653
2.54;0.747437; 2.77095
2.545;0.748655; 2.77538
2.555;0.751096; 2.78422
2.56;0.75232; 2.78865
2.565;0.753546; 2.79307
2.57;0.754773; 2.79749
2.575;0.756003; 2.80191
2.58;0.757234; 2.80633
2.585;0.758468; 2.81074
2.59;0.759703; 2.81516
2.595;0.76094; 2.81958
2.605;0.76342; 2.82841
2.61;0.764663; 2.83282
2.615;0.765908; 2.83723
2.62;0.767155; 2.84164
2.625;0.768404; 2.84605
2.63;0.769655; 2.85046
2.635;0.770908; 2.85487
2.64;0.772162; 2.85928
2.645;0.773419; 2.86369
2.655;0.775937; 2.8725
2.66;0.7772; 2.8769
2.665;0.778464; 2.8813
2.67;0.77973; 2.88571
2.675;0.780998; 2.89011
2.68;0.782268; 2.89451
2.685;0.78354; 2.89891
2.69;0.784814; 2.90331
2.695;0.786089; 2.9077
2.705;0.788646; 2.9165
2.71;0.789928; 2.92089
2.715;0.791211; 2.92529
2.72;0.792496; 2.92968
2.725;0.793784; 2.93407
2.73;0.795073; 2.93846
2.735;0.796364; 2.94285
2.74;0.797656; 2.94724
2.745;0.798951; 2.95163
2.755;0.801546; 2.9604
2.76;0.802847; 2.96479
2.765;0.804149; 2.96918
2.77;0.805454; 2.97356
2.775;0.80676; 2.97794
2.78;0.808068; 2.98232
2.785;0.809378; 2.98671
2.79;0.81069; 2.99109
2.795;0.812004; 2.99547
2.805;0.814637; 3.00422
2.81;0.815956; 3.0086
2.815;0.817278; 3.01297
2.82;0.818601; 3.01735
2.825;0.819926; 3.02172
2.83;0.821253; 3.0261
2.835;0.822582; 3.03047
2.84;0.823913; 3.03484
2.845;0.825245; 3.03921
2.855;0.827916; 3.04795
2.86;0.829255; 3.05232
2.865;0.830595; 3.05668
2.87;0.831937; 3.06105
2.875;0.833281; 3.06541
2.88;0.834627; 3.06978
2.885;0.835975; 3.07414
2.89;0.837324; 3.0785
2.895;0.838676; 3.08286
2.905;0.841384; 3.09158
2.91;0.842742; 3.09594
2.915;0.844101; 3.1003
2.92;0.845462; 3.10466
2.925;0.846824; 3.10901
2.93;0.848189; 3.11337
2.935;0.849555; 3.11772
2.94;0.850924; 3.12208
2.945;0.852294; 3.12643
2.955;0.85504; 3.13513
2.96;0.856416; 3.13948
2.965;0.857794; 3.14383
2.97;0.859173; 3.14818
2.975;0.860555; 3.15252
2.98;0.861938; 3.15687
2.985;0.863323; 3.16121
2.99;0.86471; 3.16556
2.995;0.866099; 3.1699
3.005;0.868883; 3.17858
3.01;0.870277; 3.18292
3.015;0.871673; 3.18726
3.02;0.873072; 3.1916
3.025;0.874472; 3.19594
3.03;0.875873; 3.20028
3.035;0.877277; 3.20461
3.04;0.878683; 3.20895
3.045;0.88009; 3.21328
3.055;0.882911; 3.22195
3.06;0.884324; 3.22628
3.065;0.885739; 3.23061
3.07;0.887155; 3.23494
3.075;0.888574; 3.23927
3.08;0.889994; 3.2436
3.085;0.891417; 3.24792
3.09;0.892841; 3.25225
3.095;0.894267; 3.25658
3.105;0.897124; 3.26522
3.11;0.898555; 3.26955
3.115;0.899989; 3.27387
3.12;0.901424; 3.27819
3.125;0.902861; 3.28251
3.13;0.9043; 3.28683
3.135;0.90574; 3.29115
3.14;0.907183; 3.29546
3.145;0.908627; 3.29978
3.155;0.911521; 3.30841
3.16;0.912971; 3.31272
3.165;0.914423; 3.31704
3.17;0.915876; 3.32135
3.175;0.917332; 3.32566
3.18;0.918789; 3.32997
3.185;0.920248; 3.33428
3.19;0.921709; 3.33859
3.195;0.923171; 3.34289
3.205;0.926102; 3.35151
3.21;0.92757; 3.35581
3.215;0.92904; 3.36011
3.22;0.930512; 3.36442
3.225;0.931985; 3.36872
3.23;0.933461; 3.37302
3.235;0.934938; 3.37732
3.24;0.936417; 3.38162
3.245;0.937898; 3.38592
3.255;0.940865; 3.39451
3.26;0.942351; 3.39881
3.265;0.943839; 3.4031
3.27;0.945329; 3.4074
3.275;0.946821; 3.41169
3.28;0.948315; 3.41598
3.285;0.94981; 3.42027
3.29;0.951307; 3.42456
3.295;0.952806; 3.42885
3.305;0.95581; 3.43743
3.31;0.957314; 3.44172
3.315;0.95882; 3.446
3.32;0.960328; 3.45029
3.325;0.961838; 3.45457
3.33;0.96335; 3.45885
3.335;0.964863; 3.46314
3.34;0.966378; 3.46742
3.345;0.967895; 3.4717
3.355;0.970935; 3.48026
3.36;0.972457; 3.48454
3.365;0.973981; 3.48881
3.37;0.975507; 3.49309
3.375;0.977035; 3.49736
3.38;0.978565; 3.50164
3.385;0.980096; 3.50591
3.39;0.981629; 3.51018
3.395;0.983164; 3.51446
3.405;0.98624; 3.523
3.41;0.98778; 3.52727
3.415;0.989322; 3.53153
3.42;0.990866; 3.5358
3.425;0.992412; 3.54007
3.43;0.99396; 3.54433
3.435;0.995509; 3.5486
3.44;0.99706; 3.55286
3.445;0.998613; 3.55713
3.455;1.00172; 3.56565
3.46;1.00328; 3.56991
3.465;1.00484; 3.57417
3.47;1.0064; 3.57843
3.475;1.00797; 3.58268
3.48;1.00953; 3.58694
3.485;1.0111; 3.5912
3.49;1.01267; 3.59545
3.495;1.01424; 3.59971
3.505;1.01739; 3.60821
3.51;1.01896; 3.61246
3.515;1.02054; 3.61671
3.52;1.02212; 3.62096
3.525;1.0237; 3.62521
3.53;1.02528; 3.62946
3.535;1.02687; 3.63371
3.54;1.02846; 3.63795
3.545;1.03004; 3.6422
3.555;1.03323; 3.65069
3.56;1.03482; 3.65493
3.565;1.03641; 3.65917
3.57;1.03801; 3.66341
3.575;1.03961; 3.66765
3.58;1.04121; 3.67189
3.585;1.04281; 3.67613
3.59;1.04442; 3.68037
3.595;1.04602; 3.6846
3.605;1.04924; 3.69307
3.61;1.05085; 3.69731
3.615;1.05247; 3.70154
3.62;1.05408; 3.70577
3.625;1.0557; 3.71
3.63;1.05732; 3.71423
3.635;1.05894; 3.71846
3.64;1.06056; 3.72269
3.645;1.06218; 3.72692
3.655;1.06543; 3.73537
3.66;1.06706; 3.7396
3.665;1.06869; 3.74382
3.67;1.07033; 3.74804
3.675;1.07196; 3.75227
3.68;1.07359; 3.75649
3.685;1.07523; 3.76071
3.69;1.07687; 3.76493
3.695;1.07851; 3.76915
3.705;1.0818; 3.77758
3.71;1.08345; 3.7818
3.715;1.08509; 3.78601
3.72;1.08674; 3.79023
3.725;1.0884; 3.79444
3.73;1.09005; 3.79865
3.735;1.0917; 3.80287
3.74;1.09336; 3.80708
3.745;1.09502; 3.81129
3.755;1.09834; 3.8197
3.76;1.1; 3.82391
3.765;1.10167; 3.82812
3.77;1.10334; 3.83232
3.775;1.10501; 3.83653
3.78;1.10668; 3.84073
3.785;1.10835; 3.84494
3.79;1.11002; 3.84914
3.795;1.1117; 3.85334
3.805;1.11505; 3.86174
3.81;1.11674; 3.86594
3.815;1.11842; 3.87014
3.82;1.1201; 3.87433
3.825;1.12179; 3.87853
3.83;1.12348; 3.88273
3.835;1.12517; 3.88692
3.84;1.12686; 3.89111
3.845;1.12855; 3.89531
3.855;1.13194; 3.90369
3.86;1.13364; 3.90788
3.865;1.13534; 3.91207
3.87;1.13704; 3.91626
3.875;1.13874; 3.92044
3.88;1.14045; 3.92463
3.885;1.14215; 3.92882
3.89;1.14386; 3.933
3.895;1.14557; 3.93719
3.905;1.149; 3.94555
3.91;1.15071; 3.94973
3.915;1.15243; 3.95391
3.92;1.15415; 3.95809
3.925;1.15587; 3.96227
3.93;1.15759; 3.96645
3.935;1.15931; 3.97063
3.94;1.16104; 3.9748
3.945;1.16277; 3.97898
3.955;1.16623; 3.98733
3.96;1.16796; 3.9915
3.965;1.16969; 3.99567
3.97;1.17143; 3.99984
3.975;1.17316; 4.00401
3.98;1.1749; 4.00818
3.985;1.17664; 4.01235
3.99;1.17839; 4.01652
3.995;1.18013; 4.02068
4.005;1.18362; 4.02902
4.01;1.18537; 4.03318
4.015;1.18712; 4.03734
4.02;1.18888; 4.0415
4.025;1.19063; 4.04567
4.03;1.19239; 4.04983
4.035;1.19414; 4.05399
4.04;1.1959; 4.05815
4.045;1.19766; 4.0623
4.055;1.20119; 4.07062
4.06;1.20296; 4.07477
4.065;1.20472; 4.07893
4.07;1.20649; 4.08308
4.075;1.20827; 4.08723
4.08;1.21004; 4.09139
4.085;1.21181; 4.09554
4.09;1.21359; 4.09969
4.095;1.21537; 4.10384
4.105;1.21893; 4.11213
4.11;1.22071; 4.11628
4.115;1.22249; 4.12043
4.12;1.22428; 4.12457
4.125;1.22607; 4.12872
4.13;1.22786; 4.13286
4.135;1.22965; 4.137
4.14;1.23144; 4.14114
4.145;1.23324; 4.14528
4.155;1.23683; 4.15356
4.16;1.23863; 4.1577
4.165;1.24043; 4.16184
4.17;1.24223; 4.16598
4.175;1.24404; 4.17011
4.18;1.24584; 4.17425
4.185;1.24765; 4.17838
4.19;1.24946; 4.18251
4.195;1.25127; 4.18665
4.205;1.2549; 4.19491
4.21;1.25672; 4.19904
4.215;1.25853; 4.20317
4.22;1.26035; 4.20729
4.225;1.26217; 4.21142
4.23;1.264; 4.21555
4.235;1.26582; 4.21967
4.24;1.26765; 4.2238
4.245;1.26947; 4.22792
4.255;1.27313; 4.23617
4.26;1.27497; 4.24029
4.265;1.2768; 4.24441
4.27;1.27864; 4.24853
4.275;1.28047; 4.25264
4.28;1.28231; 4.25676
4.285;1.28415; 4.26088
4.29;1.286; 4.265
4.295;1.28784; 4.26911
4.305;1.29153; 4.27734
